cifname,mofid,mofkey,simples_nodes,simples_linkers,simples,topology,cat
1547887,"O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.scu,lwg.cat0",Cu.FAVMHWUXZCCLMH.MOFkey-v1.scu,['[Cu][Cu]'],['O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu],"scu,lwg",0.0
1548244,O=Cc1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O][CH]c1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb] MOFid-v1.sql.cat1,Tb.MJDYOIXZRSJIOA.MOFkey-v1.sql,['[Tb]'],"['O=Cc1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-]', '[O][CH]c1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-]']",O=Cc1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O][CH]c1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb],sql,1.0
1548245,O=Cc1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Eu].[O][CH]c1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.sql.cat1,Eu.MJDYOIXZRSJIOA.MOFkey-v1.sql,['[Eu]'],"['O=Cc1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-]', '[O][CH]c1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-]']",O=Cc1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Eu].[O][CH]c1ccc(cc1)OCc1cc(cc(c1)C(=O)[O-])C(=O)[O-],sql,1.0
1548273,[Cu][Cu].[O-]C(=O)c1cc(cc(c1)n1nnnc1N)C(=O)[O-] MOFid-v1.apo.cat0,Cu.DAWUFLPCJOAEAK.MOFkey-v1.apo,['[Cu][Cu]'],['[O-]C(=O)c1cc(cc(c1)n1nnnc1N)C(=O)[O-]'],[Cu][Cu].[O-]C(=O)c1cc(cc(c1)n1nnnc1N)C(=O)[O-],apo,0.0
1548310,[Cu].n1ccncc1 MOFid-v1.sql.cat0,Cu.KYQCOXFCLRTKLS.MOFkey-v1.sql,['[Cu]'],['n1ccncc1'],[Cu].n1ccncc1,sql,0.0
1548396,"O=C(c1ccc(s1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Ni][OH2][Ni][OH2] MOFid-v1.nbo,tfb.cat1",Ni.GFOPTGIBSQJYJR.MOFkey-v1.nbo,['[OH2][Ni][OH2][Ni][OH2]'],['O=C(c1ccc(s1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],O=C(c1ccc(s1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Ni][OH2][Ni][OH2],"nbo,tfb",1.0
1548397,"[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)C23C4(C1=O)C3C1C3(N=C2)C1(N=C4)C12C43N=CC35C(C14)C3(C=N2)C(=O)N(C5=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Co][OH2]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13.[OH2][Co][OH4]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13.[OH4][Co][OH2]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13.[OH4][Co][OH3]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13.[OH4][Co][OH4]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13 MOFid-v1.nbo,tfb.cat1",Co.MICVLLFMZXALQS.MOFkey-v1.nbo,"['[OH2][Co][OH2]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13', '[OH2][Co][OH4]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13', '[OH4][Co][OH2]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13', '[OH4][Co][OH3]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13', '[OH4][Co][OH4]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13']",['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)C23C4(C1=O)C3C1C3(N=C2)C1(N=C4)C12C43N=CC35C(C14)C3(C=N2)C(=O)N(C5=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)C23C4(C1=O)C3C1C3(N=C2)C1(N=C4)C12C43N=CC35C(C14)C3(C=N2)C(=O)N(C5=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Co][OH2]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13.[OH2][Co][OH4]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13.[OH4][Co][OH2]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13.[OH4][Co][OH3]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13.[OH4][Co][OH4]12([Co]3[O]4[Co]1[O]34)[Co]1[O]3[Co]2[O]13,"nbo,tfb",1.0
1548415,Cc1nc(C)c(nc1C)C.[Ag].[O-]C(=O)C(C(C(=O)[O-])(F)F)(F)F MOFid-v1.rac.cat0,Ag.FINHMKGKINIASC.YUDUFRYTKFGQCL.MOFkey-v1.rac,['[Ag]'],"['Cc1nc(C)c(nc1C)C', '[O-]C(=O)C(C(C(=O)[O-])(F)F)(F)F']",Cc1nc(C)c(nc1C)C.[Ag].[O-]C(=O)C(C(C(=O)[O-])(F)F)(F)F,rac,0.0
1548465,[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)C(=O)[O-])[N]4)c1ccc(cc1)C(=O)[O-])C=C3)[N]2.[O]12[O]3[Zr]4561[Zr]178923[O]234[Zr]4%10%11%12%138[O]8%149[Zr]9%15%16%17%18%19[O]%2051[Zr]15%21%22[O]%23%2467[Zr]67%252[Zr]2%26%273%23([O]3%23%12[Zr]%12%118([O]4[O]%10%12)[O]48%13%15[Zr]%10%14%16([O]%11%12%17[Zr]%139%201%24([O]5%25%26[Zr]15%2734%11[Zr]3%238%12[O]1[O]53)[O]%21[O]%22%13)[O]%18[O]%19%10)[O]6[O]72 MOFid-v1.she.cat0,Zr.MUVPPDPYQQCJCX.MOFkey-v1.she,['[O]12[O]3[Zr]4561[Zr]178923[O]234[Zr]4%10%11%12%138[O]8%149[Zr]9%15%16%17%18%19[O]%2051[Zr]15%21%22[O]%23%2467[Zr]67%252[Zr]2%26%273%23([O]3%23%12[Zr]%12%118([O]4[O]%10%12)[O]48%13%15[Zr]%10%14%16([O]%11%12%17[Zr]%139%201%24([O]5%25%26[Zr]15%2734%11[Zr]3%238%12[O]1[O]53)[O]%21[O]%22%13)[O]%18[O]%19%10)[O]6[O]72'],['[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)C(=O)[O-])[N]4)c1ccc(cc1)C(=O)[O-])C=C3)[N]2'],[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)C(=O)[O-])[N]4)c1ccc(cc1)C(=O)[O-])C=C3)[N]2.[O]12[O]3[Zr]4561[Zr]178923[O]234[Zr]4%10%11%12%138[O]8%149[Zr]9%15%16%17%18%19[O]%2051[Zr]15%21%22[O]%23%2467[Zr]67%252[Zr]2%26%273%23([O]3%23%12[Zr]%12%118([O]4[O]%10%12)[O]48%13%15[Zr]%10%14%16([O]%11%12%17[Zr]%139%201%24([O]5%25%26[Zr]15%2734%11[Zr]3%238%12[O]1[O]53)[O]%21[O]%22%13)[O]%18[O]%19%10)[O]6[O]72,she,0.0
1548466,O1[Zr]2345[Zr]6781[O]19%102[Zr]2%11%12%13[O]%14%1558[Zr]512(O%11)[O]128%12[Zr]%11%12%16%14[O]%14%1747[Zr]47%18%19[O]%20%2136[Zr]36%229[Zr]9%10%20([O]%10%1353[Zr]35%132[O]27%229[Zr]%144%21(O%18)[O]%12%193([Zr]%151%11%17O%16)[Zr]8%1052O%13)O6.[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Mn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.she.cat0,Zr.RLBVUQKTGBHUFL.MOFkey-v1.she,['O1[Zr]2345[Zr]6781[O]19%102[Zr]2%11%12%13[O]%14%1558[Zr]512(O%11)[O]128%12[Zr]%11%12%16%14[O]%14%1747[Zr]47%18%19[O]%20%2136[Zr]36%229[Zr]9%10%20([O]%10%1353[Zr]35%132[O]27%229[Zr]%144%21(O%18)[O]%12%193([Zr]%151%11%17O%16)[Zr]8%1052O%13)O6'],['[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Mn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],O1[Zr]2345[Zr]6781[O]19%102[Zr]2%11%12%13[O]%14%1558[Zr]512(O%11)[O]128%12[Zr]%11%12%16%14[O]%14%1747[Zr]47%18%19[O]%20%2136[Zr]36%229[Zr]9%10%20([O]%10%1353[Zr]35%132[O]27%229[Zr]%144%21(O%18)[O]%12%193([Zr]%151%11%17O%16)[Zr]8%1052O%13)O6.[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Mn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],she,0.0
1548555,C(CCn1cncc1)CCn1cncc1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn] MOFid-v1.hcb.cat0,Zn.CRVLLZCRVARGGG.KKEYFWRCBNTPAC.MOFkey-v1.hcb,['[Zn]'],"['C(CCn1cncc1)CCn1cncc1', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",C(CCn1cncc1)CCn1cncc1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn],hcb,0.0
1548556,C(CCn1cncc1)CCn1cncc1.[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.dia.cat0,Cd.CRVLLZCRVARGGG.KKEYFWRCBNTPAC.MOFkey-v1.dia,['[Cd]'],"['C(CCn1cncc1)CCn1cncc1', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",C(CCn1cncc1)CCn1cncc1.[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-],dia,0.0
1548557,C(CCN1C=C[N][CH]1)CCCn1cncc1.C(CCn1cncc1)CCCn1cncc1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn] MOFid-v1.dia.cat0,Zn.CHRPUSCNMSNSKL.KKEYFWRCBNTPAC.MOFkey-v1.dia,['[Zn]'],"['C(CCN1C=C[N][CH]1)CCCn1cncc1', 'C(CCn1cncc1)CCCn1cncc1', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",C(CCN1C=C[N][CH]1)CCCn1cncc1.C(CCn1cncc1)CCCn1cncc1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn],dia,0.0
1548558,C(CCn1cncc1)CCCn1cncc1.[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.hex.cat0,Cd.CHRPUSCNMSNSKL.KKEYFWRCBNTPAC.MOFkey-v1.hex,['[Cd]'],"['C(CCn1cncc1)CCCn1cncc1', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",C(CCn1cncc1)CCCn1cncc1.[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-],hex,0.0
1550137,[Cd].[O-]C(=O)c1ccc([se]1)C(=O)[O-].n1ccc(cc1)C1=CC(=[C][C]1)c1sc2c(n1)sc(n2)c1ccc(cc1)c1ccncc1.n1ccc(cc1)C1=[C][C]=C([CH]1)c1sc2c(n1)sc(n2)c1ccc(cc1)c1ccncc1.n1ccc(cc1)c1ccc(cc1)[C]1[N]c2c(S1)nc(s2)c1ccc(cc1)c1ccncc1.n1ccc(cc1)c1ccc(cc1)c1nc2c(s1)nc(s2)c1ccc(cc1)c1ccncc1 MOFid-v1.pcu.cat1,Cd.NPSCRHHIGTZNJU.PMFUMDOCPOFMOR.XJHGAVIBNMDWKE.MOFkey-v1.pcu,['[Cd]'],"['[O-]C(=O)c1ccc([se]1)C(=O)[O-]', 'n1ccc(cc1)C1=CC(=[C][C]1)c1sc2c(n1)sc(n2)c1ccc(cc1)c1ccncc1', 'n1ccc(cc1)C1=[C][C]=C([CH]1)c1sc2c(n1)sc(n2)c1ccc(cc1)c1ccncc1', 'n1ccc(cc1)c1ccc(cc1)[C]1[N]c2c(S1)nc(s2)c1ccc(cc1)c1ccncc1', 'n1ccc(cc1)c1ccc(cc1)c1nc2c(s1)nc(s2)c1ccc(cc1)c1ccncc1']",[Cd].[O-]C(=O)c1ccc([se]1)C(=O)[O-].n1ccc(cc1)C1=CC(=[C][C]1)c1sc2c(n1)sc(n2)c1ccc(cc1)c1ccncc1.n1ccc(cc1)C1=[C][C]=C([CH]1)c1sc2c(n1)sc(n2)c1ccc(cc1)c1ccncc1.n1ccc(cc1)c1ccc(cc1)[C]1[N]c2c(S1)nc(s2)c1ccc(cc1)c1ccncc1.n1ccc(cc1)c1ccc(cc1)c1nc2c(s1)nc(s2)c1ccc(cc1)c1ccncc1,pcu,1.0
1550138,[O-]C(=O)c1ccc([se]1)C(=O)[O-].[S]N1[C]([N]SC2=C1N([S])[C](N2[S])c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1.[Zn] MOFid-v1.pcu.cat1,Zn.NPSCRHHIGTZNJU.XQLDGTBSYPFHSW.MOFkey-v1.pcu,['[Zn]'],"['[O-]C(=O)c1ccc([se]1)C(=O)[O-]', '[S]N1[C]([N]SC2=C1N([S])[C](N2[S])c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1']",[O-]C(=O)c1ccc([se]1)C(=O)[O-].[S]N1[C]([N]SC2=C1N([S])[C](N2[S])c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1.[Zn],pcu,1.0
1550183,"[In].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)[C](C=[C]c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C=[C]c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.kgd,hcb.cat1",In.DOPLTWABFOLCFJ.MRHVISBEMZHXRL.MOFkey-v1.kgd,['[In]'],"['[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)[C](C=[C]c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C=[C]c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]']",[In].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)[C](C=[C]c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C=[C]c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],"kgd,hcb",1.0
1550665,Nc1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Mn] MOFid-v1.sql.cat0,Mn.DKYGUVXNYGPKLN.MOFkey-v1.sql,['[Mn]'],['Nc1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],Nc1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Mn],sql,0.0
1550667,"[O-]C(=O)c1ccc(cc1)c1cc([N][N]c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.scu,tty.cat0",Zr.QIOSJGBKDNAYTN.MOFkey-v1.scu,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],['[O-]C(=O)c1ccc(cc1)c1cc([N][N]c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1cc([N][N]c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],"scu,tty",0.0
1550674,"[In].[O-]C(=O)c1ccc(cc1)c1cc(N=Nc2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-] MOFid-v1.lon,dea.cat1",In.QIOSJGBKDNAYTN.MOFkey-v1.lon,['[In]'],['[O-]C(=O)c1ccc(cc1)c1cc(N=Nc2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-]'],[In].[O-]C(=O)c1ccc(cc1)c1cc(N=Nc2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-],"lon,dea",1.0
1550891,[Cu].n1ccc(cc1)c1ccncc1 MOFid-v1.sql.cat1,Cu.MWVTWFVJZLCBMC.MOFkey-v1.sql,['[Cu]'],['n1ccc(cc1)c1ccncc1'],[Cu].n1ccc(cc1)c1ccncc1,sql,1.0
1550985,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.bcu.cat0,Zr.RXOHFPCZGPKIRD.MOFkey-v1.bcu,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]'],[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],bcu,0.0
1550986,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O][Zr]123([OH2])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([OH2])[O])([OH2])[O])([OH2])[O] MOFid-v1.bcu.cat0,Zr.RXOHFPCZGPKIRD.MOFkey-v1.bcu,['[O][Zr]123([OH2])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([OH2])[O])([OH2])[O])([OH2])[O]'],['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]'],[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O][Zr]123([OH2])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([OH2])[O])([OH2])[O])([OH2])[O],bcu,0.0
1550987,[O-]C(=O)C1=C[C]=C2C(=C1)[C]=CC(=C2)C(=O)[O-].[O-]C(=O)c1c2[N][N]c3c4[N][N]c5c(c6nc1c1c(c2[N][N]c2c([N][N]c5c(c6n1)C(=O)[O-])c(C(=O)[O-])c1c(c2C(=O)[O-])nc(c3C(=O)[O-])c(c4C(=O)[O-])n1)C(=O)[O-])C(=O)[O-].[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43 MOFid-v1.bct.cat0,Zr.GMBABMMFQLWMGT.PUUGTIVGCIVVEA.MOFkey-v1.bct,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C1=C[C]=C2C(=C1)[C]=CC(=C2)C(=O)[O-]', '[O-]C(=O)c1c2[N][N]c3c4[N][N]c5c(c6nc1c1c(c2[N][N]c2c([N][N]c5c(c6n1)C(=O)[O-])c(C(=O)[O-])c1c(c2C(=O)[O-])nc(c3C(=O)[O-])c(c4C(=O)[O-])n1)C(=O)[O-])C(=O)[O-]']",[O-]C(=O)C1=C[C]=C2C(=C1)[C]=CC(=C2)C(=O)[O-].[O-]C(=O)c1c2[N][N]c3c4[N][N]c5c(c6nc1c1c(c2[N][N]c2c([N][N]c5c(c6n1)C(=O)[O-])c(C(=O)[O-])c1c(c2C(=O)[O-])nc(c3C(=O)[O-])c(c4C(=O)[O-])n1)C(=O)[O-])C(=O)[O-].[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,bct,0.0
1550988,[O-]C(=O)c1c(N(=O)=O)c(N(=O)=O)c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]19[O]%106[Zr]69%10351[O]13[O]56[Zr]6%17%18%191([O]1%13[O]%146[Zr]6%13%14%11%121[O]17[O]86[Zr]624351[O]%17%13[O]%18%146)[O]%159[O]%16%10%19.[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14241[O]12[O]46[Zr]6%15%16%17%181[O]1%19[O]%206[Zr]6%21%22%231([O]17[O]86[Zr]6%11%12%19%201[O]%13%15[O]%14%166)[O]19[O]%10%21[Zr]635241[O]%17%22[O]%18%236 MOFid-v1.fcu.cat0,Zr.GRSJYLRLLDLKRY.RXOHFPCZGPKIRD.MOFkey-v1.fcu,"['[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]19[O]%106[Zr]69%10351[O]13[O]56[Zr]6%17%18%191([O]1%13[O]%146[Zr]6%13%14%11%121[O]17[O]86[Zr]624351[O]%17%13[O]%18%146)[O]%159[O]%16%10%19', '[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14241[O]12[O]46[Zr]6%15%16%17%181[O]1%19[O]%206[Zr]6%21%22%231([O]17[O]86[Zr]6%11%12%19%201[O]%13%15[O]%14%166)[O]19[O]%10%21[Zr]635241[O]%17%22[O]%18%236']","['[O-]C(=O)c1c(N(=O)=O)c(N(=O)=O)c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",[O-]C(=O)c1c(N(=O)=O)c(N(=O)=O)c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]19[O]%106[Zr]69%10351[O]13[O]56[Zr]6%17%18%191([O]1%13[O]%146[Zr]6%13%14%11%121[O]17[O]86[Zr]624351[O]%17%13[O]%18%146)[O]%159[O]%16%10%19.[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14241[O]12[O]46[Zr]6%15%16%17%181[O]1%19[O]%206[Zr]6%21%22%231([O]17[O]86[Zr]6%11%12%19%201[O]%13%15[O]%14%166)[O]19[O]%10%21[Zr]635241[O]%17%22[O]%18%236,fcu,0.0
1550990,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43 MOFid-v1.bcu.cat0,Zr.RXOHFPCZGPKIRD.MOFkey-v1.bcu,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]'],[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,bcu,0.0
